web-scraper-order,web-scraper-start-url,companyName,industry,marketCap
"1700801043-4066","https://www.etmoney.com/stocks/list-of-stocks","Excel Industries Ltd.
                                            EXCELINDUS","Speciality Chemicals","₹1048.4 Crs"
"1700801043-4067","https://www.etmoney.com/stocks/list-of-stocks","Exide Industries Ltd.
                                            EXIDEIND","Batteries","₹24140 Crs"
"1700801043-4068","https://www.etmoney.com/stocks/list-of-stocks","Expleo Solutions Ltd.
                                            EXPLEOSOL","Software Services","₹2023.77 Crs"
"1700801043-4069","https://www.etmoney.com/stocks/list-of-stocks","Exxaro Tiles Ltd.
                                            EXXARO","Construction Supplies & Fixtures","₹532.42 Crs"
"1700801043-4070","https://www.etmoney.com/stocks/list-of-stocks","FCS Software Solutions Ltd.
                                            FCSSOFT","Software Services","₹512.87 Crs"
"1700801043-4071","https://www.etmoney.com/stocks/list-of-stocks","FDC Ltd.
                                            FDC","Pharmaceuticals","₹6626.37 Crs"
"1700801043-4072","https://www.etmoney.com/stocks/list-of-stocks","FIEM Industries Ltd.
                                            FIEMIND","Auto Ancillaries","₹2659.6 Crs"
"1700801043-4073","https://www.etmoney.com/stocks/list-of-stocks","FSN E-Commerce Ventures Ltd.
                                            NYKAA","E-commerce & Listing","₹49095.95 Crs"
"1700801043-4074","https://www.etmoney.com/stocks/list-of-stocks","Fairchem Organics Ltd.
                                            FAIRCHEMOR","Speciality Chemicals","₹1539.07 Crs"
"1700801043-4075","https://www.etmoney.com/stocks/list-of-stocks","Faze Three Ltd.
                                            FAZE3Q","Textiles","₹1150.29 Crs"
"1700801043-4076","https://www.etmoney.com/stocks/list-of-stocks","Federal Bank Ltd.
                                            FEDERALBNK","Banks","₹35753.17 Crs"
"1700801043-4077","https://www.etmoney.com/stocks/list-of-stocks","Federal-Mogul Goetze (India) Ltd.
                                            FMGOETZE","Auto Ancillaries","₹1997.19 Crs"
"1700801043-4078","https://www.etmoney.com/stocks/list-of-stocks","Fiberweb (India) Ltd.
                                            FIBERWEB","Plastic Products","₹95.01 Crs"
"1700801043-4079","https://www.etmoney.com/stocks/list-of-stocks","Filatex India Ltd.
                                            FILATEX","Textiles","₹2263.66 Crs"
"1700801043-4080","https://www.etmoney.com/stocks/list-of-stocks","Fine Organic Industries Ltd.
                                            FINEORG","Speciality Chemicals","₹13048.89 Crs"
"1700801043-4081","https://www.etmoney.com/stocks/list-of-stocks","Fineotex Chemical Ltd.
                                            FCL","Speciality Chemicals","₹3610.4 Crs"
"1700801043-4082","https://www.etmoney.com/stocks/list-of-stocks","Fino Payments Bank Ltd.
                                            FINOPB","Banks","₹2255.11 Crs"
"1700801043-4083","https://www.etmoney.com/stocks/list-of-stocks","Finolex Cables Ltd.
                                            FINCABLES","Electrical - Equipment/components","₹13993.95 Crs"
"1700801043-4084","https://www.etmoney.com/stocks/list-of-stocks","Finolex Industries Ltd.
                                            FINPIPE","Tubes & Pipes","₹12347.49 Crs"
"1700801043-4085","https://www.etmoney.com/stocks/list-of-stocks","Firstsource Solutions Ltd.
                                            FSL","Outsourced Services","₹11848.84 Crs"
"1700801043-4086","https://www.etmoney.com/stocks/list-of-stocks","Five-Star Business Finance Ltd.
                                            FIVESTAR","Finance & Investments","₹23494.34 Crs"
"1700801043-4087","https://www.etmoney.com/stocks/list-of-stocks","Flexituff Ventures International Ltd.
                                            FLEXITUFF","Packaging","₹127.58 Crs"
"1700801043-4088","https://www.etmoney.com/stocks/list-of-stocks","Focus Lighting and Fixtures Ltd.
                                            FOCUS","Electrical - Equipment/components","₹1199.68 Crs"
"1700801043-4089","https://www.etmoney.com/stocks/list-of-stocks","Foods & Inns Ltd.
                                            FOODSIN","Food Products","₹923.67 Crs"
"1700801043-4090","https://www.etmoney.com/stocks/list-of-stocks","Force Motors Ltd.
                                            FORCEMOT","Auto - 4w","₹4416.68 Crs"
"1700801043-4091","https://www.etmoney.com/stocks/list-of-stocks","Fortis Healthcare Ltd.
                                            FORTIS","Hospitals & Diagnostic Centres","₹27555.97 Crs"
"1700801043-4092","https://www.etmoney.com/stocks/list-of-stocks","Foseco India Ltd.
                                            FOSECOIND","Commodity Chemicals","₹2193.11 Crs"
"1700801043-4093","https://www.etmoney.com/stocks/list-of-stocks","Fusion Micro Finance Ltd.
                                            FUSION","Finance & Investments","₹5899.79 Crs"
"1700801043-4094","https://www.etmoney.com/stocks/list-of-stocks","Future Consumer Ltd.
                                            FCONSUMER","Food Products","₹199.7 Crs"
"1700801043-4095","https://www.etmoney.com/stocks/list-of-stocks","Future Enterprises Ltd.
                                            FEL","Retailing","₹45.49 Crs"
"1700801043-4096","https://www.etmoney.com/stocks/list-of-stocks","Future Lifestyle Fashions Ltd.
                                            FLFL","Retailing","₹60.53 Crs"
"1700801043-4097","https://www.etmoney.com/stocks/list-of-stocks","Future Market Networks Ltd.
                                            FMNL","Real Estate","₹34.53 Crs"
"1700801043-4098","https://www.etmoney.com/stocks/list-of-stocks","Future Retail Ltd.
                                            FRETAIL","Retailing","₹162.69 Crs"
"1700801043-4099","https://www.etmoney.com/stocks/list-of-stocks","Future Supply Chain Solutions Ltd.
                                            FSC","Logistics","₹52.66 Crs"
"1700801043-4100","https://www.etmoney.com/stocks/list-of-stocks","G M Breweries Ltd.
                                            GMBREW","Breweries & Distilleries","₹1206.38 Crs"
"1700801043-4101","https://www.etmoney.com/stocks/list-of-stocks","G R Infraprojects Ltd.
                                            GRINFRA","Construction & Engineering","₹10229.7 Crs"
"1700801043-4102","https://www.etmoney.com/stocks/list-of-stocks","G-Tec Jainx Education Ltd.
                                            GTECJAINX","It Training Services","₹90.68 Crs"
"1700801043-4103","https://www.etmoney.com/stocks/list-of-stocks","GACM Technologies Ltd.
                                            GATECH","Investment Banking & Brokerage Services","₹34.03 Crs"
"1700801043-4104","https://www.etmoney.com/stocks/list-of-stocks","GAIL (India) Ltd.
                                            GAIL","Gas Distribution","₹82188.75 Crs"
"1700801043-4105","https://www.etmoney.com/stocks/list-of-stocks","GE Power India Ltd.
                                            GEPIL","Power - Construction/equipment","₹1519.34 Crs"
"1700801043-4106","https://www.etmoney.com/stocks/list-of-stocks","GE T&D India Ltd.
                                            GET&D","Heavy Electrical Equipment","₹10446.7 Crs"
"1700801043-4107","https://www.etmoney.com/stocks/list-of-stocks","GFL Ltd.
                                            GFLLIMITED","Speciality Chemicals","₹1087.52 Crs"
"1700801043-4108","https://www.etmoney.com/stocks/list-of-stocks","GHCL Ltd.
                                            GHCL","Commodity Chemicals","₹5209.43 Crs"
"1700801043-4109","https://www.etmoney.com/stocks/list-of-stocks","GHCL Textiles Ltd.
                                            GHCLTEXTIL","Textiles","₹707.33 Crs"
"1700801043-4110","https://www.etmoney.com/stocks/list-of-stocks","GI Engineering Solutions Ltd.
                                            TPHQ","It Services & Consulting","₹94.73 Crs"
"1700801043-4111","https://www.etmoney.com/stocks/list-of-stocks","GIC Housing Finance Ltd.
                                            GICHSGFIN","Housing Finance","₹1012.4 Crs"
"1700801043-4112","https://www.etmoney.com/stocks/list-of-stocks","GKW Ltd.
                                            GKWLIMITED","Logistics","₹924.21 Crs"
"1700801043-4113","https://www.etmoney.com/stocks/list-of-stocks","GMM Pfaudler Ltd.
                                            GMMPFAUDLR","Industrial Machinery, Equipment & Goods","₹6972.87 Crs"
"1700801043-4114","https://www.etmoney.com/stocks/list-of-stocks","GMR Airports Infrastructure Ltd.
                                            GMRINFRA","Construction & Engineering","₹34404.89 Crs"
"1700801043-4115","https://www.etmoney.com/stocks/list-of-stocks","GMR Power and Urban Infra Ltd.
                                            GMRP&UI","Power - Generation/distribution","₹2655.82 Crs"
"1700801043-4116","https://www.etmoney.com/stocks/list-of-stocks","GNA Axles Ltd.
                                            GNA","Auto Ancillaries","₹1798.8 Crs"
"1700801043-4117","https://www.etmoney.com/stocks/list-of-stocks","GOCL Corporation Ltd.
                                            GOCLCORP","Commodity Chemicals","₹2676.91 Crs"
"1700801043-4118","https://www.etmoney.com/stocks/list-of-stocks","GP Petroleums Ltd.
                                            GULFPETRO","Commodity Chemicals","₹270.22 Crs"
"1700801043-4119","https://www.etmoney.com/stocks/list-of-stocks","GPT Infraprojects Ltd.
                                            GPTINFRA","Construction & Engineering","₹465.38 Crs"
"1700801043-4120","https://www.etmoney.com/stocks/list-of-stocks","GRM Overseas Ltd.
                                            GRMOVER","Food Products","₹1152 Crs"
"1700801043-4121","https://www.etmoney.com/stocks/list-of-stocks","GRP Ltd.
                                            GRPLTD","Tyres & Rubber Products","₹622 Crs"
"1700801043-4122","https://www.etmoney.com/stocks/list-of-stocks","GSS Infotech Ltd.
                                            GSS","Software Services","₹323.49 Crs"
"1700801043-4123","https://www.etmoney.com/stocks/list-of-stocks","GTL Infrastructure Ltd.
                                            GTLINFRA","Telecomm Equipment & Infra Services","₹1280.7 Crs"
"1700801043-4124","https://www.etmoney.com/stocks/list-of-stocks","GTL Ltd.
                                            GTL","Telecomm Equipment & Infra Services","₹141.57 Crs"
"1700801043-4125","https://www.etmoney.com/stocks/list-of-stocks","GTN Textiles Ltd.
                                            GTNTEX","Textiles","₹23.28 Crs"
"1700801043-4126","https://www.etmoney.com/stocks/list-of-stocks","GTPL Hathway Ltd.
                                            GTPL","Broadcasting & Entertainment","₹2001.84 Crs"
"1700801043-4127","https://www.etmoney.com/stocks/list-of-stocks","GVK Power & Infrastructure Ltd.
                                            GVKPIL","Construction & Engineering","₹1579.21 Crs"
"1700801043-4128","https://www.etmoney.com/stocks/list-of-stocks","GVP Infotech Ltd.
                                            GVPTECH","It Services & Consulting","₹179.15 Crs"
"1700801043-4129","https://www.etmoney.com/stocks/list-of-stocks","Gabriel India Ltd.
                                            GABRIEL","Auto Ancillaries","₹5688.3 Crs"
"1700801043-4130","https://www.etmoney.com/stocks/list-of-stocks","Galaxy Surfactants Ltd.
                                            GALAXYSURF","Speciality Chemicals","₹9913.15 Crs"
"1700801043-4131","https://www.etmoney.com/stocks/list-of-stocks","Gallantt Ispat Ltd.
                                            GALLISPAT","Iron & Steel","₹1807.11 Crs"
"1700801043-4132","https://www.etmoney.com/stocks/list-of-stocks","Gallantt Ispat Ltd.
                                            GALLANTT","Iron & Steel","₹2364.55 Crs"
"1700801043-4133","https://www.etmoney.com/stocks/list-of-stocks","Gandhi Special Tubes Ltd.
                                            GANDHITUBE","Tubes & Pipes","₹821.48 Crs"
"1700801043-4134","https://www.etmoney.com/stocks/list-of-stocks","Ganesh Benzoplast Ltd.
                                            GANESHBE","Commodity Chemicals","₹1055.7 Crs"
"1700801043-4135","https://www.etmoney.com/stocks/list-of-stocks","Ganesh Housing Corporation Ltd.
                                            GANESHHOUC","Real Estate","₹3202.06 Crs"
"1700801043-4136","https://www.etmoney.com/stocks/list-of-stocks","Ganesha Ecosphere Ltd.
                                            GANECOS","Textiles","₹2130.55 Crs"
"1700801043-4137","https://www.etmoney.com/stocks/list-of-stocks","Ganga Forging Ltd.
                                            GANGAFORGE","Industrial Machinery, Equipment & Goods","₹99.87 Crs"
"1700801043-4138","https://www.etmoney.com/stocks/list-of-stocks","Ganges Securities Ltd.
                                            GANGESSECU","Finance & Investments","₹135.05 Crs"
"1700801043-4139","https://www.etmoney.com/stocks/list-of-stocks","Gangotri Textile Ltd.
                                            GANGOTRI","Apparels","₹3.26 Crs"
"1700801043-4140","https://www.etmoney.com/stocks/list-of-stocks","Garden Reach Shipbuilders & Engineers Ltd.
                                            GRSE","Shipbuilding & Maintenance","₹9553.64 Crs"
"1700801043-4141","https://www.etmoney.com/stocks/list-of-stocks","Garware Hi-Tech Films Ltd.
                                            GRWRHITECH","Packaging","₹3275.77 Crs"
"1700801043-4142","https://www.etmoney.com/stocks/list-of-stocks","Garware Technical Fibres Ltd.
                                            GARFIBRES","Textiles","₹6578.07 Crs"
"1700801043-4143","https://www.etmoney.com/stocks/list-of-stocks","Gateway Distriparks Ltd.
                                            GDL","Logistics","₹3495.41 Crs"
"1700801043-4144","https://www.etmoney.com/stocks/list-of-stocks","Gati Ltd.
                                            GATI","Logistics","₹1732.16 Crs"
"1700801043-4145","https://www.etmoney.com/stocks/list-of-stocks","Gayatri Highways Ltd.
                                            GAYAHWS","Construction & Engineering","₹23.97 Crs"
"1700801043-4146","https://www.etmoney.com/stocks/list-of-stocks","Gayatri Projects Ltd.
                                            GAYAPROJ","Construction & Engineering","₹112.32 Crs"
